/***************PARAMETRY********************/
numberOfMachineTypes = 5;	//ilosc typow maszun
numberOfMonths = 3;		//ilosc symulowanych miesiecy
numberOfProductsTypes = 4;	//ilosc typow produktow

numberOfHoursInFactory = 384;		//liczba godzin roboczych w miesiacu 2*8*24=384
numberOfScenarios = 30;	//ilosc scenariuszy w symulacji

// Ilosc maszyn poszczegolnych typow
machineCount = [4 2 3 1 1];

// Koszty wykorzystania typow maszyn (wiersze) 
//w wytwarzaniu poszczegolnych typow produktow (kolumny)
timeToProduce = [[ 0.4   0.6    0         0]
			[ 0.2   0.1    0       0.6]
			[ 0.1   0      0.7       0]
			[ 0.06  0.04   0      0.05]
			[ 0     0.05   0.02      0]];
			
// Pojemnosc rynku - typ produktu(kolumny) w miesiacu(wiersz)
maxProductsInMonth = [[ 200     0   100   200]
			[ 300   100   200     200]
			[   0   300   100   200]];

// Magazyn
storageMax = [200 200 200 200];	//maksymalna pojemnosc dla typow produktow
storageCost = 1;				//koszt magazynowania zl/sztuka/miesiac
storageStart = [50 50 50 50];	//poczatkowa ilosc w magazynach

/******************* METODA: WYMAGANY POZIOM ZYSKU ***********/
minAvgProfit = 20000.0; //wymagany poziom zysku

/************************* SCENARIOS *************************/
// expected values (used only in t-student.R script)
mu = [9 8 7 6];

// covariance (used only in t-student.R script)
sigma = [[ 16  -2  -1  -3]
			  [ -2   9  -4  -1]
			  [ -1  -4   4   1]
			  [ -3  -1   1   1]];

// scenarios (generated by t-student.R script)
sellProfit = [[8.65514814631604 5.39276461442329 8.03724969792938 6.79964940685937]
[6.35575682044805 10.7852400940011 6.64785935511483 5.82055888421908]
[8.92335604267353 5.39191667647047 6.1375823313882 7.20599829208949]
[8.14477123507097 5.18991461685831 7.8453388829637 6.63111346341373]
[6.10319885930901 9.46280683318663 6.37739162406459 6.25863279468974]
[11.6799036698311 6.37348458054035 8.68913529980036 5.53656948453099]
[11.3844856876554 7.85893742576392 7.13376123035678 6.83237978199604]
[11.2482723395477 9.04600613326035 6.09669369929873 5.28557282655664]
[10.6905948713294 11.5511588912737 5.11006074664948 5.60779518960583]
[7.35828476125939 8.63694065271749 7.16494327207578 5.92737632313185]
[10.7104557834882 6.82896268381788 6.26257896826213 5.4632200874187]
[7.33314002383216 6.45077377912325 8.10933494084546 7.04674084946397]
[9.56937787217227 7.29554249247336 7.72073092766343 6.30885986885212]
[7.18119957491137 8.29693818957134 6.71382868467727 5.85999522984211]
[5.1421170592778 8.15645660330742 7.70027135368778 6.84473017345504]
[6.03358443415639 10.22391848161 6.11692871802185 6.13850484632169]
[10.6049471154215 9.97581666506328 10.7217564005709 6.88302555201518]
[6.85010300477684 7.41992274527703 6.44225322759618 6.28709547297735]
[8.10189454157245 11.1922725832346 6.32571856525879 6.18358757793695]
[8.00981560215515 10.0605824605734 5.63147788330802 6.01894018460373]
[9.79115297016861 8.08555669012259 7.38061976786891 5.94690592942649]
[6.73268187823241 11.1859140800857 8.96275575132755 6.1332416023706]
[5.41238677294952 6.28389900505049 10.5753603229667 7.15913410127368]
[9.5987150223348 7.54033173327553 6.32139742469089 5.32158385439956]
[9.52181101546625 5.44041577722568 8.13757827090467 6.10105973118525]
[11.1011449318017 7.75197663878727 7.79017812651296 5.11974976662398]
[6.43468847936613 8.79278525921179 6.3107705109237 5.8870811726837]
[7.85000124120328 6.32885508514822 9.45989834322531 6.60847998350139]
[6.01397723865665 7.85793741122907 6.5003087455461 5.96377631004236]
[9.25875334254574 11.1202876055789 7.18881820658214 5.67544541838108]];
