0.020000	8462.904351	
0.040000	8887.361263	
0.060000	8882.563026	
0.080000	10141.687000	
0.100000	8634.948985	
0.120000	8513.615679	
0.140000	9395.675683	
0.160000	9153.185821	
0.180000	9687.103924	
0.200000	8380.711280	
0.220000	9881.370022	
0.240000	10109.134413	
0.260000	9496.385439	
0.280000	10188.525618	
0.300000	9096.003124	
0.320000	8496.469280	
0.340000	8408.842845	
0.360000	8430.629207	
0.380000	9129.919779	
0.400000	9066.482113	
0.420000	9619.132880	
0.440000	9149.991621	
0.460000	8889.914639	
0.480000	9195.736366	
0.500000	9149.737910	
0.520000	8875.122293	
0.540000	8622.587577	
0.560000	9352.908154	
0.580000	8710.754238	
0.600000	8994.969887	
0.620000	8364.096545	
0.640000	9275.711427	
0.660000	8925.830861	
0.680000	8544.573155	
0.700000	8600.349704	
0.720000	9357.569926	
0.740000	9028.726132	
0.760000	10014.377784	
0.780000	9208.464306	
0.800000	9188.211655	
0.820000	9873.907368	
0.840000	9897.483068	
0.860000	9061.467124	
0.880000	8761.564619	
0.900000	9892.459756	
0.920000	9362.638268	
0.940000	9929.148231	
0.960000	8926.168209	
0.980000	9672.217945	
1.000000	8362.733857	
